season,fthg,ftag,odd_h,odd_d,odd_a,target
2014,0,1,5.1,3.8,1.85,9
2014,4,0,1.33,6.8,11.3,14
2014,3,1,1.6,4.3,7.1,12
2014,1,0,1.47,4.8,9,11
2014,0,0,2.38,3.5,3.64,10
2014,3,1,1.18,9.2,20,12
2014,1,1,1.86,3.95,5.1,10
2014,1,1,1.84,3.8,5.1,10
2014,1,3,2.32,3.55,3.6,8
2014,2,1,1.29,6.8,12,11
2014,3,1,2.1,3.6,4.25,12
2014,5,1,1.73,4.65,5.7,14
2014,2,1,2.14,3.78,3.8,11
2014,0,1,2.35,3.5,3.5,9
2014,1,0,3.6,3.65,2.35,11
2014,0,0,2.7,3.6,2.95,10
2014,1,0,1.5,5.49,11.08,11
2014,2,1,4.1,3.65,2.17,11
2014,1,2,3.25,3.35,2.61,9
2014,1,1,2.44,3.65,3.25,10
2014,2,2,3,3.85,2.54,10
2014,2,1,1.42,6.07,9.2,11
2014,3,0,1.23,8,18.39,13
2014,1,2,2.22,3.8,3.7,9
2014,2,0,1.23,7.6,19,12
2015,2,2,12,5.4,1.44,10
2015,3,3,3.95,3.44,2.22,10
2015,0,2,3.25,3.15,2.67,8
2015,0,0,1.64,4.12,8.6,10
2015,0,3,2.72,3.22,3.42,7
2015,1,0,1.95,3.55,5.2,11
2015,0,1,2.84,3.17,3.08,9
2015,3,2,3.1,3.31,2.85,11
2015,1,2,1.51,4.75,11,9
2015,2,0,2.15,3.4,4.3,12
2015,0,1,4.68,3.4,2.15,9
2015,0,1,3.25,3.2,2.7,9
2015,2,2,2.26,3.5,4.1,10
2015,1,1,2.5,3.14,3.6,10
2015,0,1,4.05,3.67,2.2,9
2015,2,0,1.26,10,23,12
2015,0,1,2.55,3.4,3.59,9
2015,0,1,2.12,3.42,4.9,9
2015,2,1,2.65,3.33,3.38,11
2015,1,2,1.56,5.05,9.4,9
2015,6,2,2.06,3.45,4.6,14
2015,2,1,1.35,6,13,11
2015,2,2,3.28,3.5,2.55,10
2015,0,0,1.88,3.67,5.5,10
2015,0,2,5.9,4.38,1.75,8
2015,3,1,1.6,4.7,8.25,12
2015,0,2,1.73,3.98,6.9,8
2015,4,1,3.05,3.28,2.85,13
2015,2,1,1.55,5,8.8,11
2015,1,3,9.8,5.2,1.51,8
2015,0,0,9.2,4.78,1.55,10
2015,2,1,1.37,6.67,12,11
2015,0,0,2.18,3.76,3.92,10
2015,0,2,2.89,4.2,5.25,8
2015,1,0,2.85,3.4,3.04,11
2015,1,0,1.83,4.15,6,11
2015,2,2,2.85,3.48,2.88,10
2015,1,1,2.35,3.5,3.42,10
2015,0,1,2.91,3.23,2.88,9
2015,2,0,1.9,3.5,5.7,12
2015,2,2,2.13,3.75,4.2,10
2015,2,1,3.2,3.65,2.47,11
2015,0,2,2.86,3.34,2.96,8
2015,0,0,2.75,3.4,3.04,10
2015,2,0,2.05,3.46,4.5,12
2015,1,1,3.4,3.3,2.8,10
2015,1,0,2.1,3.8,4.1,11
2015,1,0,3.2,3.34,2.74,11
2015,0,0,1.88,4.15,5.9,10
2015,1,3,3.3,3.29,2.52,8
2015,2,1,2.25,3.36,4,11
2015,1,3,2.75,3.42,3.1,8
2015,2,0,2.15,3.9,4.2,12
2015,2,0,1.34,7.8,19.21,12
2015,2,2,3.44,3.54,2.55,10
2015,3,1,1.78,4.05,6.02,12
2015,1,1,2,3.8,4.2,10
2015,0,1,4.2,3.29,2.31,9
2015,1,1,6,4.35,1.85,10
2015,1,0,3.15,3.3,2.65,11
2015,0,1,1.68,4.08,7,9
2015,0,2,5.6,3.56,2.05,8
2015,0,0,1.72,4,7.05,10
2015,4,0,1.63,4.4,6.9,14
2015,1,1,2.61,3.25,3.3,10
2015,3,0,1.2,12.8,31,13
2015,0,0,6.1,4,1.76,10
2015,3,1,2,4.1,4.9,12
2015,2,0,1.18,18.01,49,12
2015,2,3,6,4.25,1.97,9
2015,3,0,1.78,4.2,6.47,13
2015,4,0,1.65,4.2,9,14
2015,1,0,2.3,3.4,3.99,11
2015,3,0,2.1,3.6,4.5,13
2015,2,2,1.71,4.4,5.5,10
2015,3,3,2.65,3.91,6.1,10
2015,4,0,2.57,3.25,3.7,14
2015,0,2,2.27,3.65,3.6,8
2015,1,0,2.6,3.2,3.7,11
2015,1,1,7.64,5,1.6,10
2015,0,0,7.3,4.4,1.68,10
2015,0,1,8.35,4.1,1.67,9
2015,1,1,3.35,3.45,2.46,10
2015,1,3,3.35,3.38,2.58,8
2015,0,1,2.58,3.25,3.4,9
2015,3,6,4.4,3.65,2.2,7
2015,1,1,3.8,3.9,2.25,10
2015,1,0,2.1,3.5,5.1,11
2015,0,1,1.35,7.2,17,9
2015,1,2,2.67,3.39,3.2,9
2015,1,0,2.63,3.3,3.2,11
2015,4,2,1.56,5.3,9.3,12
2015,1,1,2.17,3.38,4.5,10
2015,2,0,1.87,3.84,5.56,12
2015,3,0,1.45,5.96,13.2,13
2015,4,2,2.45,3.35,3.56,12
2015,0,3,1.78,4.3,5.7,7
2015,2,1,1.37,5.85,16.33,11
2015,2,1,3.1,3.3,2.85,11
2015,2,2,2.65,3.36,3.25,10
2015,1,1,4.75,3.7,2,10
2015,4,2,7.9,4.9,1.6,12
2015,0,0,3.25,3.78,2.44,10
2015,0,3,2.95,3.64,2.95,7
2015,0,0,2.25,3.54,3.99,10
2015,1,2,4.2,3.95,2.25,9
2015,1,1,2.15,3.8,3.9,10
2015,2,0,1.87,3.75,5.6,12
2015,0,0,2.36,3.64,3.53,10
2015,1,1,2.36,3.3,3.75,10
2015,1,1,2.55,3.25,3.58,10
2015,3,1,2.25,3.36,4.33,12
2015,1,1,1.83,3.76,6.1,10
2015,0,1,4.63,3.79,1.95,9
2015,0,0,3,3.35,2.8,10
2015,1,0,5.9,4.1,1.95,11
2015,2,1,2.6,3.25,3.3,11
2015,5,0,1.61,4.75,11,15
2015,1,1,2.2,3.45,4.35,10
2015,2,1,2.75,3.25,3,11
2015,3,3,1.45,5.71,9.53,10
2015,4,0,1.85,3.88,5.5,14
2015,1,0,2.45,3.2,4,11
2015,0,1,1.43,6.2,12,9
2015,0,0,1.61,4.5,7.8,10
2015,4,1,2.5,3.78,3.26,13
2015,2,0,1.48,5.2,10.5,12
2015,0,0,2.4,3.38,3.8,10
2015,2,2,4,3.6,2.25,10
2015,4,2,1.44,5.75,13,12
2015,2,2,2.8,3.42,3.12,10
2015,0,1,2.4,3.6,3.9,9
2015,2,2,2.25,3.75,3.78,10
2015,0,2,3.8,3.54,2.4,8
2015,1,0,2.25,3.39,4.2,11
2015,1,3,2.4,3.55,3.52,8
2015,2,0,2.92,3.32,2.93,12
2015,1,1,2.23,3.4,4.25,10
2015,3,1,1.33,6.2,11,12
2015,1,2,1.78,4.1,6.9,9
2015,0,0,3,3.45,2.68,10
2015,1,1,7.7,4.55,1.6,10
2015,0,1,7.1,4.2,1.74,9
2015,2,0,1.45,5.7,10.11,12
2015,2,0,1.27,8.97,18,12
2015,1,0,1.93,3.85,5.8,11
2015,1,1,2.6,3.86,2.9,10
2015,2,0,2.7,3.2,3.35,12
2015,3,1,1.74,4.04,6.3,12
2015,0,0,1.63,4.4,7.66,10
2015,2,0,1.9,3.4,5.9,12
2015,0,0,3.8,3.3,2.69,10
2015,1,2,2.45,3.65,3.56,9
2015,4,0,1.35,7,14,14
2015,3,0,1.43,5.2,12.01,13
2015,4,5,3.12,3.45,2.75,9
2015,2,3,1.93,3.6,4.95,9
2015,2,1,3.12,3.35,2.93,11
2015,0,1,1.45,5.44,11.59,9
2015,7,0,1.56,4.8,8.2,17
2015,1,3,4.8,3.45,2.15,8
2015,2,0,1.55,4.8,8.3,12
2015,0,1,2.45,3.55,3.35,9
2015,2,0,2.27,3.84,3.74,12
2015,2,1,2.25,3.5,4.3,11
2015,2,2,2.25,3.46,3.9,10
2015,0,1,2.24,3.3,4.3,9
2015,0,2,2.45,3.25,3.9,8
2015,2,1,1.65,4.25,8,11
2015,2,2,2.78,3.48,2.94,10
2015,2,2,2.56,3.6,3.75,10
2015,0,1,3.64,3.34,2.46,9
2015,2,2,2.35,3.45,3.95,10
2015,3,3,2.45,3.32,4.1,10
2015,0,0,11.5,6,1.4,10
2015,2,8,13.15,6.6,1.4,4
2015,4,2,2.05,3.84,4.65,12
2015,2,1,1.94,3.47,5.3,11
2015,2,2,3.03,3.2,2.8,10
2015,2,0,6,4.4,1.72,12
2015,2,2,2.93,3.2,2.91,10
2015,0,1,1.59,4.5,8.5,9
2015,2,2,1.78,4.3,5.2,10
2015,3,0,1.71,4.1,7.9,13
2015,2,0,2.86,3.5,2.81,12
2015,3,1,5.25,4,2.81,12
2015,0,1,1.9,3.76,5.2,9
2015,3,1,2.5,3.2,3.68,12
2015,0,1,2.8,3.52,2.95,9
2015,0,0,2.63,3.3,3.16,10
2015,0,3,5.2,3.8,1.97,7
2015,0,2,2.8,3.6,2.88,8
2015,2,2,1.6,4.6,8.9,10
2015,5,3,6,4.2,1.72,12
2015,4,2,1.64,4.64,7,12
2015,0,1,1.61,4.9,7.4,9
2015,0,0,2.99,3.5,2.8,10
2015,2,3,3,3.25,2.8,9
2015,0,1,1.99,3.7,4.6,9
2015,1,1,1.43,5.95,12,10
2015,1,1,2.6,3.55,3.1,10
2015,2,0,1.4,5.95,11,12
2015,0,0,2.89,3.45,2.85,10
2015,1,0,3.58,3.51,2.4,11
2015,0,1,3.6,3.28,2.4,9
2015,1,2,1.56,4.6,8.5,9
2015,1,0,1.71,4.15,7.39,11
2015,2,3,1.61,4.6,7.5,9
2015,1,1,4.3,3.51,2.16,10
2015,1,0,3.5,3.4,2.5,11
2015,0,5,24,9.98,1.26,5
2015,4,1,2.85,3.7,2.7,13
2015,1,3,4.45,3.6,2.13,8
2015,0,1,3.75,3.5,2.4,9
2015,0,0,2.02,3.34,5.48,10
2015,0,3,4.25,3.54,2.15,7
2015,2,1,1.76,4.05,6.35,11
2015,0,3,3.06,3.73,2.6,7
2015,0,3,2.66,3.46,3.15,7
2015,2,2,4.5,3.6,2.1,10
2015,3,3,1.8,4.1,5.25,10
2015,4,0,1.24,10.5,28,14
2015,5,1,1.18,13.09,38.33,14
2015,2,2,2.5,3.7,3.2,10
2015,0,5,4.55,3.5,2.15,5
2015,2,2,1.5,5.6,9.11,10
2015,1,0,1.87,4.2,5.1,11
2015,3,3,1.5,4.8,8.7,10
2015,2,1,2.3,3.4,4.45,11
2015,2,1,3.25,3.6,2.48,11
2015,0,1,2.3,3.2,4.05,9
2015,2,1,2.01,3.45,5.24,11
2015,0,1,1.8,3.76,6,9
2015,0,0,11,5.84,1.45,10
2015,0,0,2.7,3.25,3.3,10
2015,0,1,7.1,4,1.76,9
2015,2,0,1.57,4.6,8.89,12
2015,1,0,3.85,3.2,2.5,11
2015,1,0,1.69,4.55,6.67,11
2015,0,1,3.48,3.32,2.6,9
2015,1,2,3.8,3.5,2.26,9
2015,1,0,2.89,3.4,2.92,11
2015,1,2,2.8,3.3,3.12,9
2015,4,0,1.75,4.1,6.6,14
2015,1,0,3.43,3.6,2.43,11
2015,0,2,5.93,3.92,1.72,8
2015,1,1,3.6,3.25,2.56,10
2015,3,0,1.24,9,31.06,13
2015,0,0,1.55,4.9,9.81,10
2015,1,0,1.85,4,4.9,11
2015,2,2,2.32,3.4,4.15,10
2015,1,1,2.05,3.45,5.3,10
2015,3,0,1.43,5.5,11,13
2015,0,1,1.92,3.75,5.4,9
2015,2,0,1.92,3.8,5.3,12
2015,0,1,3,3.4,2.7,9
2015,0,0,2.63,3.6,3.1,10
2015,4,0,1.81,3.95,6,14
2015,2,1,1.5,6.48,9.89,11
2015,0,2,2.86,3.48,2.84,8
2015,2,1,1.53,5.26,7.9,11
2015,0,2,5,4.1,1.88,8
2015,3,0,1.32,7.16,16.94,13
2015,2,4,7.5,4.81,1.65,8
2015,0,2,11,5.3,1.49,8
2015,2,0,1.45,5.9,11.5,12
2015,2,0,2.8,3.54,2.9,12
2015,1,1,5,3.76,1.91,10
2015,0,0,1.71,4,7.4,10
2015,3,0,2.15,3.39,4.65,13
2015,2,1,2.15,3.29,4.65,11
2015,0,0,3,3.36,2.8,10
2015,2,1,4.31,4.1,2.1,11
2015,0,3,9.1,4.45,1.6,7
2015,6,0,1.22,10.48,32,16
2015,1,1,2.05,3.8,4.6,10
2015,2,1,1.6,4.6,8.5,11
2015,0,1,1.7,4.1,8,9
2015,1,0,1.75,3.78,7.1,11
2015,0,0,4.85,4.16,1.92,10
2015,0,2,2.17,3.39,4.25,8
2015,1,1,1.87,3.95,5,10
2015,1,2,3.55,3.6,2.29,9
2015,1,0,2.13,3.75,4.1,11
2015,1,1,2.9,3.21,2.93,10
2015,0,1,3.14,3.15,2.82,9
2015,0,0,2.85,3.26,2.9,10
2015,1,1,7.21,4,1.71,10
2015,2,1,1.98,3.57,5,11
2015,1,1,2.74,3.2,3.25,10
2015,1,1,2.8,3.25,3.11,10
2015,1,4,1.5,5,9.51,7
2015,1,2,2.2,3.78,3.84,9
2015,1,0,3.28,3.23,2.6,11
2015,4,0,2.05,3.5,5.1,14
2015,0,0,3.3,3.25,2.8,10
2015,2,1,1.95,3.6,5,11
2015,1,1,2.8,3.6,2.93,10
2015,0,1,5.9,3.95,1.8,9
2015,0,1,2.35,3.48,3.87,9
2015,1,0,2.18,3.5,4.1,11
2015,1,0,2.27,3.45,3.88,11
2015,0,4,3.04,3.26,2.72,6
2015,4,2,2.43,3.32,3.6,12
2015,1,1,2.15,3.5,4.5,10
2015,1,0,4.1,3.36,2.25,11
2015,3,2,2.4,3.5,3.55,11
2015,1,1,2.54,3.24,3.32,10
2015,2,1,3.52,3.69,5.2,11
2015,3,1,2.82,3.25,3.06,12
2015,3,0,2.56,3.19,3.4,13
2015,2,2,2.03,3.68,4.4,10
2015,3,1,3.1,3.4,2.72,12
2015,2,0,2.4,3.45,3.8,12
2015,2,0,1.63,4.7,9.2,12
2015,0,2,2.44,3.4,3.55,8
2015,1,0,2.29,3.65,3.68,11
2015,2,1,2.45,3.8,3.25,11
2015,1,2,3.9,3.55,2.3,9
2015,0,2,16,7.31,1.38,8
2015,2,0,1.92,3.7,5.4,12
2015,2,2,1.54,5.5,9.8,10
2015,4,0,1.29,10.3,26,14
2015,3,3,1.9,3.63,5.4,10
2015,3,2,2.52,3.45,3.3,11
2015,2,2,1.77,4.05,5.8,10
2015,0,1,1.45,5.8,10,9
2015,2,1,1.65,4.85,9,11
2015,2,2,2.4,3.34,3.76,10
2015,0,2,9.3,5.3,1.6,8
2015,1,1,2.5,3.66,3.3,10
2015,3,2,1.61,4.65,8.2,11
2015,0,1,2.88,3.1,3.1,9
2015,2,0,1.96,3.75,4.65,12
2015,1,2,2.03,3.6,4.55,9
2015,3,0,2.46,3.33,3.45,13
2015,1,1,1.9,3.98,4.8,10
2015,2,0,2.75,3.34,3.12,12
2015,5,0,1.35,8.1,17,15
2015,3,0,2.5,3.4,3.6,13
2015,1,1,1.61,4.25,9.5,10
2015,1,0,2.03,3.47,4.95,11
2015,3,2,1.97,3.7,5.7,11
2015,2,1,1.76,4.6,6.4,11
2015,1,0,1.88,3.98,5.3,11
2015,3,0,2.3,3.35,4.2,13
2015,2,1,1.71,4,6.6,11
2015,1,1,1.59,4.35,8,10
2015,1,3,2.66,3.58,2.98,8
2015,1,0,2.6,3.5,3.24,11
2015,4,1,1.49,5,9.8,13
2015,0,1,2.14,3.39,4.21,9
2015,2,0,1.86,4.05,5.5,12
2015,0,1,2.64,3.4,3.25,9
2015,1,3,10.5,5.4,1.44,8
2015,1,0,2.35,3.7,3.75,11
2015,2,1,2.45,3.5,3.3,11
2015,0,1,2.15,3.33,4.5,9
2015,1,2,1.8,3.52,6.45,9
2015,6,0,1.2,13,32,16
2015,1,2,9.6,4.75,1.55,9
2015,1,1,10.9,5,1.49,10
2015,8,0,1.61,4.55,7.7,18
2015,3,0,1.2,12,35,13
2015,0,5,18,7.9,1.29,5
2015,2,0,1.69,4.3,7.3,12
2015,1,3,2.95,3.46,2.84,8
2015,3,0,1.4,5.9,13.48,13
2015,1,2,4.1,3.82,2.28,9
2015,2,2,1.56,5.2,9.2,10
2015,0,1,3.4,3.25,2.64,9
2015,1,1,1.8,3.9,7,10
2015,2,1,6.5,4.35,1.71,11
2015,3,0,1.67,4.7,7.5,13
2015,4,1,1.56,5,7.6,13
2015,2,0,1.93,3.9,5,12
2015,0,3,3.48,3.7,2.35,7
2015,1,2,3.4,3.32,2.5,9
2015,1,1,2.18,3.84,4.2,10
2015,0,0,2.62,3.37,3.14,10
2015,3,3,3.75,3.75,2.23,10
2015,3,1,2.69,3.7,2.9,12
2015,2,2,2.73,3.42,3.02,10
2015,2,1,1.78,3.8,7.28,11
2015,2,0,1.43,5.75,9.8,12
2015,1,1,2.03,3.58,4.76,10
2015,2,0,1.45,5,12.01,12
2015,2,3,7.25,4.4,1.67,9
2015,1,1,2.76,3.62,2.89,10
2015,0,2,2.23,3.4,4.3,8
2015,2,0,1.82,4.2,6.7,12
2015,1,0,2.3,3.44,3.9,11
2015,1,0,2.62,3.3,3.3,11
2015,3,0,4.6,3.71,2.02,13
2015,1,3,3.9,3.65,2.3,8
2015,2,2,2.7,3.4,3.02,10
2015,2,1,2.55,3.31,3.44,11
2015,0,2,4.45,3.55,2.15,8
2015,5,1,1.87,3.88,5.5,14
2015,1,1,2.3,3.38,3.9,10
2015,1,2,1.72,4.1,6.25,9
2015,2,2,5.3,4.1,1.87,10
2015,0,1,2.8,3.58,2.85,9
2015,0,2,1.55,4.6,9.3,8
2015,3,0,1.6,5,8.8,13
2015,1,0,3.16,3.21,2.85,11
2015,3,0,2.4,3.45,3.5,13
2015,0,0,1.49,5.3,9.5,10
2015,1,0,1.76,4.4,5.9,11
2015,0,4,2.18,3.7,4.2,6
2015,1,3,4,3.4,2.25,8
2015,4,5,2.65,3.8,3.03,9
2015,1,0,1.81,4.35,5.25,11
2015,3,1,2.65,3.8,2.98,12
2015,0,2,2.86,3.14,3.06,8
2015,0,1,3.65,3.42,2.54,9
2015,0,2,4.95,3.9,1.86,8
2015,2,1,2.13,3.46,4.45,11
2015,0,0,4.1,3.5,2.28,10
2015,3,0,1.55,4.8,10,13
2015,2,2,1.96,3.81,4.75,10
2015,1,1,3.9,3.44,2.3,10
2015,2,1,6.7,4.75,1.65,11
2015,3,1,1.45,5,11.48,12
2015,1,3,2.12,3.53,4.75,8
2015,0,1,1.33,7.65,16,9
2015,1,1,2.45,3.18,3.8,10
2015,2,0,1.96,3.8,4.85,12
2015,2,0,2.02,3.75,4.6,12
2015,1,0,1.65,4.2,6.7,11
2015,0,1,7,4,1.68,9
2015,2,1,1.88,3.65,5.4,11
2015,2,0,2.25,3.3,4.25,12
2015,6,2,1.43,5.4,10.8,14
2015,1,2,2.68,3.28,3.3,9
2015,2,7,2.32,3.36,4.1,5
2015,0,0,7.9,5,1.52,10
2015,1,0,2.86,3.44,2.92,11
2015,0,1,7,4.05,1.69,9
2015,3,0,1.8,4.15,5.44,13
2015,1,0,1.66,4.25,8.6,11
2015,4,0,1.95,4.24,5.7,14
2015,1,1,2.33,3.5,3.9,10
2015,0,0,1.9,3.68,5.7,10
2015,2,0,2.73,3.17,3.2,12
2015,1,1,3.15,3.5,2.78,10
2015,1,2,1.67,4.45,6.7,9
2015,2,1,2.19,3.64,3.85,11
2015,1,3,4.5,3.65,2.1,8
2015,2,0,1.29,7.15,21,12
2015,2,0,2.5,3.44,3.46,12
2015,3,1,2.36,3.45,3.85,12
2015,1,0,1.87,3.78,5.7,11
2015,1,0,2.01,3.45,5.01,11
2015,3,0,1.7,3.98,6.7,13
2015,1,1,3.6,3.55,2.28,10
2015,1,0,9.8,4.49,1.5,11
2015,1,1,4.8,3.92,1.91,10
2015,1,0,1.86,3.58,5.6,11
2015,2,0,1.24,9,23.28,12
2015,1,1,3.9,3.55,2.15,10
2015,1,0,2.24,3.6,3.85,11
2015,1,1,1.47,4.95,9.53,10
2015,1,2,2.6,3.2,3.4,9
2015,1,0,2.32,3.96,3.89,11
2015,1,1,2.88,3.07,3.18,10
2015,1,3,3.6,3.5,2.44,8
2015,1,0,2.16,3.3,4.4,11
2015,0,1,2.51,3.52,3.3,9
2015,2,1,1.24,9.2,23,11
2015,0,1,1.2,11.47,27,9
2015,1,0,3.75,3.75,2.29,11
2015,1,0,4,3.84,2.07,11
2015,0,4,2.97,3.75,2.6,6
2015,3,2,2.62,3.4,3.25,11
2015,3,0,1.35,6.64,13.94,13
2015,2,0,2,3.41,4.91,12
2015,0,1,4.5,3.84,2.05,9
2015,4,2,1.25,7.8,23,12
2015,1,2,2.01,3.8,4.45,9
2015,0,1,2.47,3.5,3.5,9
2015,0,2,10.05,4.65,1.48,8
2015,1,2,7.1,4.13,1.64,9
2015,0,0,1.95,3.75,4.65,10
2015,0,4,16,7.2,1.31,6
2015,2,2,2.52,3.5,3.3,10
2015,2,0,2.47,3.5,3.79,12
2015,2,0,3.58,3.48,2.37,12
2015,2,1,1.58,4.9,6.9,11
2015,3,1,2.7,3.45,2.92,12
2015,1,0,2.12,3.8,3.94,11
2015,2,1,1.35,6.32,15.11,11
2015,1,1,2.4,3.17,3.85,10
2015,0,0,2.64,3.46,3.4,10
2015,0,0,1.95,3.5,5.2,10
2015,1,3,2.17,3.6,3.98,8
2015,3,1,3.92,3.31,2.52,12
2015,2,1,2.78,3.2,3.12,11
2015,0,2,1.61,4.43,7.8,8
2015,1,0,2.84,3.45,3.13,11
2015,0,1,2.04,3.65,4.41,9
2015,2,4,2.22,3.35,4.3,8
2015,2,1,2.65,3.35,3.15,11
2015,3,1,1.96,4,4.6,12
2015,2,1,2.75,3.23,3.3,11
2015,1,2,4.6,3.7,2.07,9
2015,4,2,1.76,4.28,5.91,12
2015,1,3,2.18,3.5,4.3,8
2015,1,1,3.41,3.28,2.52,10
2015,2,3,1.96,3.76,4.8,9
2015,0,0,2.27,3.38,4.42,10
2015,1,0,2.1,3.38,4.95,11
2015,0,2,2.16,3.61,4.1,8
2015,0,0,1.57,4.55,7.06,10
2015,1,0,2.65,3.45,3.14,11
2015,2,2,7.4,5,1.55,10
2015,0,0,1.65,4.3,6.5,10
2015,3,4,1.94,3.88,5.1,9
2015,1,2,2.76,3.3,3.02,9
2015,2,2,2.75,3.35,3.18,10
2015,1,0,1.4,6.05,12,11
2015,2,0,3.2,3.15,2.72,12
2015,0,4,18.17,8.12,1.27,6
2015,0,0,2.17,3.45,4.2,10
2015,2,0,1.52,5,7.9,12
2015,3,0,1.78,3.84,5.7,13
2015,2,0,2.8,3.5,2.96,12
2015,3,0,1.92,3.88,5.18,13
2015,2,1,1.73,4.05,7,11
2015,5,1,1.1,18,40,14
2015,0,0,2.15,3.4,4.6,10
2015,1,2,3.34,3.34,2.54,9
2015,1,2,3.7,3.55,2.32,9
2015,2,0,2.8,3.74,2.65,12
2015,1,2,17,7.7,1.26,9
2015,1,0,2.5,3.4,3.46,11
2015,0,0,1.79,4,5.9,10
2015,1,1,4,3.54,2.15,10
2015,7,0,1.31,6.9,18.48,17
2015,2,1,5.2,3.74,1.97,11
2015,0,1,2.72,3.54,3.01,9
2015,1,0,1.74,4.6,5.6,11
2015,1,1,1.37,6.4,12.33,10
2015,3,0,1.65,4.04,7.2,13
2015,3,1,1.58,4.3,8.4,12
2015,2,0,1.74,4.3,5.9,12
2015,1,2,1.88,3.8,5.25,9
2015,2,0,3.7,3.26,2.38,12
2015,1,1,3.28,3.36,2.5,10
2015,1,1,2.12,3.6,4.15,10
2015,1,1,2.61,3.3,3.35,10
2015,2,2,1.56,4.76,7.88,10
2015,2,1,1.87,3.68,6.25,11
2015,0,0,1.7,4.1,6.9,10
2015,2,0,1.69,4.23,6.2,12
2015,0,2,2.32,3.49,3.82,8
2015,1,1,2.18,3.4,4.3,10
2015,2,1,4.2,3.54,2.12,11
2015,2,1,4.35,3.85,2.1,11
2015,3,1,1.96,3.6,4.75,12
2015,2,3,7.9,4.6,1.56,9
2015,3,2,3.34,3.85,2.36,11
2015,1,0,1.89,3.8,5,11
2015,1,0,2,3.48,5.1,11
2015,0,0,2.14,3.4,4.1,10
2015,2,1,1.46,6,10,11
2015,0,3,4.6,3.5,2.15,7
2015,2,2,7.8,5.4,1.52,10
2015,0,0,2.07,3.7,4.3,10
2015,1,2,2.35,3.8,3.98,9
2015,2,1,1.77,4.4,6.1,11
2015,0,0,4,3.5,2.15,10
2015,1,3,4.64,3.98,2,8
2015,5,1,1.3,7.5,12.45,14
2015,4,0,1.22,9.3,19.4,14
2015,0,0,3.5,3.35,2.61,10
2015,2,0,1.32,7,17,12
2015,3,1,1.56,4.5,8.2,12
2015,1,2,5.4,3.6,1.93,9
2015,1,3,1.54,5.2,7,8
2015,0,4,16,7.2,1.3,6
2015,0,1,2.93,3.2,3,9
2015,1,2,1.77,3.84,7.1,9
2015,1,2,2.27,3.4,3.75,9
2015,2,2,1.71,4.08,6.85,10
2015,2,2,2.42,3.56,3.5,10
2015,3,1,4.6,5.2,2.07,12
2015,0,1,1.95,3.55,5.1,9
2015,1,1,4.6,3.4,2.07,10
2015,2,0,2.02,3.72,4.6,12
2015,1,2,3.65,3.55,2.37,9
2015,1,1,3.08,3.34,2.8,10
2015,1,2,3.91,3.7,2.18,9
2015,2,2,2.1,3.35,4.45,10
2015,1,0,2.8,3.65,2.9,11
2015,2,0,2.76,3.3,2.97,12
2015,1,1,2.02,3.5,4.85,10
2015,2,1,5.1,3.9,1.97,11
2015,0,2,2.26,3.5,3.8,8
2015,0,0,3.21,3.06,2.82,10
2015,0,1,2.74,3.4,3,9
2015,2,1,1.58,4.7,7.5,11
2015,3,1,1.8,3.85,5.6,12
2015,3,3,1.42,5.7,10,10
2015,1,1,2.39,3.5,3.75,10
2015,0,0,2.3,3.4,4.16,10
2015,1,1,6.25,4.1,1.73,10
2015,1,4,2.49,3.65,3.1,7
2015,3,0,1.78,4,5.8,13
2015,2,0,1.65,4,7.2,12
2015,0,1,17,7.8,1.3,9
2015,3,1,1.9,3.75,4.8,12
2015,1,1,2.41,3.4,3.7,10
2015,4,0,2.56,3.6,3,14
2015,4,1,2.22,3.7,3.72,13
2015,3,0,1.46,5.6,10.5,13
2015,1,1,1.9,3.65,5.1,10
2015,2,1,2.21,3.35,4.55,11
2015,1,2,8.9,5.4,1.49,9
2015,1,0,1.26,8.6,19.4,11
2015,1,2,3.14,3.25,2.83,9
2015,1,0,1.84,4,5.8,11
2015,2,1,2.16,3.7,4.1,11
2015,2,3,1.85,3.76,5.6,9
2015,2,1,1.77,4,6.1,11
2015,0,0,10,5.5,1.45,10
2015,1,0,2.4,3.52,3.5,11
2015,2,0,2.88,3.25,2.88,12
2015,4,3,1.79,4.4,5.4,11
2015,0,1,5.3,3.89,1.85,9
2015,1,1,2.32,3.4,3.84,10
2015,3,2,2.55,3.4,3.3,11
2015,2,0,2.94,3.25,2.93,12
2015,0,1,1.72,4.2,7.47,9
2015,0,0,4.25,3.45,2.23,10
2015,5,1,1.61,4.46,7.2,14
2015,2,1,2.02,3.6,4.9,11
2015,2,0,6.1,4.85,1.64,12
2015,2,1,1.36,5.52,13.72,11
2015,0,3,3.9,3.34,2.27,7
2015,0,0,2.26,3.36,3.9,10
2015,0,3,3.25,3.5,2.6,7
2015,4,2,1.89,3.79,5.2,12
2015,2,1,2.37,3.6,3.6,11
2015,0,4,3.45,3.58,2.31,6
2015,0,1,7,4.85,1.61,9
2015,2,0,2.4,3.2,3.78,12
2015,3,0,2.35,3.28,3.8,13
2015,2,0,1.26,7.45,19.8,12
2015,2,0,1.68,4.25,6.6,12
2015,1,0,1.97,3.94,4.3,11
2015,0,2,4.95,3.65,1.96,8
2015,5,1,1.52,5.3,9.5,14
