id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
11738,10257,10257,2011/2012,8,23-Oct-11,1083035,8636,8533,1,0,1.55,3.75,6.5,1.55,3.65,6.6,1.5,3.8,5.7,1.57,3.75,6,1.5,4,7,1.57,4,7
3239,1729,1729,2011/2012,9,23-Oct-11,1024614,9825,10194,3,1,1.53,4,6.5,1.57,3.9,6.5,1.6,3.6,5,1.53,3.8,6.5,1.57,3.75,6,1.57,4,7
11744,10257,10257,2011/2012,8,23-Oct-11,1083043,8600,6269,3,0,1.44,4.2,7.5,1.45,4.05,7.4,1.45,3.9,6.5,1.44,4,7.5,1.44,4,8,1.44,4.5,8
23030,21518,21518,2011/2012,9,23-Oct-11,1051731,9906,8661,1,1,1.44,4.2,7.5,1.45,4.2,7,1.5,3.8,5.7,1.5,4,6.5,1.44,4.2,7.5,1.44,4.6,8
14206,13274,13274,2011/2012,10,23-Oct-11,1028574,8593,10235,1,1,1.36,4.75,8.5,1.44,4.6,7.25,1.4,3.9,6,1.44,3.75,6,1.44,4.5,5.5,1.4,4.6,7.5
18592,17642,17642,2011/2012,8,23-Oct-11,1042892,10264,4064,3,0,1.4,4,9.5,1.4,4,8.75,1.35,4,8,1.36,3.75,8,1.4,4,8,1.36,4.5,9.5
20396,19694,19694,2011/2012,12,23-Oct-11,1024352,9925,8485,2,1,1.25,6,10,1.25,5.25,11,1.22,5,10,1.29,5.5,10,1.29,4.5,8,1.29,6,11
5936,4769,4769,2011/2012,11,23-Oct-11,1019533,9847,9836,2,0,1.25,5.5,12,1.25,5.25,12.5,1.28,4.8,10,1.22,5,9,1.25,5.5,12,1.25,6,15
14207,13274,13274,2011/2012,10,23-Oct-11,1028575,10229,9803,1,0,1.22,6,13,1.3,5.25,8.25,1.25,4.5,9,1.22,5,9,1.2,6,11,1.25,5.5,12
18587,17642,17642,2011/2012,8,23-Oct-11,1042887,9773,10214,5,0,1.14,7,19,1.15,6.2,20,1.15,5.7,14,1.12,6,15,1.17,6,15,1.17,7,19
18593,17642,17642,2011/2012,8,24-Oct-11,1042893,9768,9764,6,1,1.33,4.75,10,1.35,4.4,9,1.35,4,8,1.33,4,8,1.33,4.6,8,1.33,4.75,10.5
22677,21518,21518,2011/2012,10,25-Oct-11,1051748,7878,8634,0,1,23,9,1.1,21,7.75,1.12,14,6.2,1.15,17,7.5,1.14,23,7,1.14,29,9.5,1.12
11749,10257,10257,2011/2012,9,25-Oct-11,1083050,9885,8535,2,1,1.67,3.6,5.5,1.7,3.6,5.5,1.72,3.4,4.4,1.67,3.5,5.5,1.67,3.5,5.5,1.75,3.6,5.5
22674,21518,21518,2011/2012,10,25-Oct-11,1051745,8302,8696,2,2,1.4,4.5,7.5,1.38,4.4,8.5,1.4,4.1,7,1.4,4.33,8.5,1.4,4.5,8,1.44,4.5,9
22675,21518,21518,2011/2012,10,26-Oct-11,1051746,8394,10267,0,1,3.3,3.3,2.2,3.3,3.4,2.2,2.9,3.2,2.25,3.4,3.4,2.1,3.3,3.2,2.25,3.5,3.4,2.2
11745,10257,10257,2011/2012,9,26-Oct-11,1083044,8524,8636,1,1,3.2,3.25,2.25,3.4,3.2,2.15,3,3.2,2.2,3.3,3.25,2.15,3.2,3.2,2.3,3.25,3.3,2.38
22676,21518,21518,2011/2012,10,26-Oct-11,1051747,8370,9864,2,0,2.9,3.3,2.4,3,3.2,2.35,2.7,3.2,2.4,3,3.4,2.25,2.88,3.2,2.5,3,3.3,2.5
11746,10257,10257,2011/2012,9,26-Oct-11,1083045,9880,8529,1,1,2.7,3.1,2.7,2.65,3.15,2.65,2.6,3.05,2.6,2.8,3.1,2.6,2.7,3.1,2.7,2.88,3.12,2.75
11748,10257,10257,2011/2012,9,26-Oct-11,1083048,10233,8686,2,1,2.6,3.2,2.75,2.6,3.3,2.75,2.55,3.2,2.55,2.5,3.25,2.75,2.6,3.1,2.8,2.75,3.25,2.75
11753,10257,10257,2011/2012,9,26-Oct-11,1083057,6269,8551,1,1,2.4,3.2,3,2.4,3.15,2.95,2.3,3.1,2.9,2.4,3.2,2.9,2.5,3,3,2.4,3.2,3.3
11752,10257,10257,2011/2012,9,26-Oct-11,1083055,9875,8600,2,0,2.05,3.25,3.75,2.1,3.3,3.7,2.1,3.2,3.2,2.1,3.25,3.5,2,3.2,4,2.05,3.25,4.2
22670,21518,21518,2011/2012,10,26-Oct-11,1051741,8661,9869,1,2,2,3.3,3.8,1.91,3.3,4.1,1.8,3.4,4,1.9,3.4,4,2,3.3,3.8,2.05,3.4,4
22668,21518,21518,2011/2012,10,26-Oct-11,1051739,8305,8371,2,2,1.95,3.3,4,1.88,3.5,4,2,3.2,3.4,1.91,3.4,4,1.95,3.3,4,2,3.4,4.2
11747,10257,10257,2011/2012,9,26-Oct-11,1083046,8533,9857,0,1,1.8,3.25,5,1.8,3.2,4.95,1.75,3.3,4.4,1.83,3.3,4.5,1.8,3.2,5,1.83,3.3,5.5
22671,21518,21518,2011/2012,10,26-Oct-11,1051742,8581,8560,3,2,1.73,3.5,5,1.75,3.5,4.75,1.75,3.4,4.3,1.73,3.4,5,1.75,3.4,5,1.75,3.6,5.5
11750,10257,10257,2011/2012,9,26-Oct-11,1083051,8543,8530,1,1,1.67,3.6,5.5,1.63,3.6,5.5,1.67,3.4,4.6,1.67,3.5,5.5,1.73,3.5,5,1.7,3.75,5.5
11751,10257,10257,2011/2012,9,26-Oct-11,1083053,8564,10167,4,1,1.33,4.75,10,1.33,4.7,9.5,1.35,4.5,7.3,1.36,4,7,1.36,4.5,9,1.33,5,12
22673,21518,21518,2011/2012,10,26-Oct-11,1051744,8633,10205,3,0,1.13,8,21,1.12,8.5,17,1.15,6.2,14,1.14,7.5,17,1.14,7,23,1.12,10,26
22672,21518,21518,2011/2012,10,27-Oct-11,1051743,8315,9906,3,0,2.38,3.4,2.88,2.45,3.3,2.95,2.4,3.2,2.7,2.38,3.25,2.9,2.4,3.3,2.88,2.38,3.5,3.12
22669,21518,21518,2011/2012,10,27-Oct-11,1051740,8558,8603,1,0,2.2,3.3,3.3,2.25,3.3,3.3,2.2,3.2,3,2.2,3.3,3.2,2.2,3.2,3.4,2.2,3.3,3.6
11754,10257,10257,2011/2012,9,27-Oct-11,1083059,8540,9888,2,0,1.53,4,6.25,1.55,3.75,6.25,1.55,3.7,5.4,1.53,3.75,6.5,1.57,3.75,6,1.57,4,7
8749,7809,7809,2011/2012,11,28-Oct-11,1030000,8358,8178,0,1,3.3,3.5,2.1,3.4,3.6,2.1,3.2,3.3,2.05,3.6,3.5,2,3.5,3.6,2,3.5,3.6,2.15
14210,13274,13274,2011/2012,11,28-Oct-11,1028578,9761,9839,3,1,1.5,4.33,6,1.48,4,6.5,1.4,3.9,6,1.44,4,5.5,1.5,4.2,5.5,1.5,4.6,6
18596,17642,17642,2011/2012,9,28-Oct-11,1042896,9773,6403,3,0,1.13,8,21,1.14,7,16.5,1.17,5.4,13,1.1,6.5,17,1.12,7,17,1.11,9,21
22681,21518,21518,2011/2012,11,29-Oct-11,1051752,8560,8633,0,1,15,7,1.17,12.5,7,1.18,12,5.5,1.2,12,6,1.22,15,5.5,1.22,17,7.5,1.2
20402,19694,19694,2011/2012,13,29-Oct-11,1024369,8485,8548,1,2,7,4,1.5,6.5,4.1,1.53,5.5,3.8,1.5,7.5,4.33,1.44,6,3.8,1.57,7,4.33,1.5
14211,13274,13274,2011/2012,11,29-Oct-11,1028579,9803,8593,0,4,5.25,4.2,1.57,5,4,1.6,4.2,3.4,1.7,4.33,3.4,1.67,4.33,4.2,1.62,5.4,4,1.57
2880,1729,1729,2011/2012,10,29-Oct-11,1024675,8668,10260,0,1,4.5,3.6,1.8,4.6,3.7,1.72,3.7,3.3,1.9,4.5,3.5,1.8,4.5,3.4,1.83,4.75,3.8,1.75
14212,13274,13274,2011/2012,11,29-Oct-11,1028581,10218,10219,1,0,4.2,3.75,1.8,4.2,3.4,1.83,3.5,3.3,1.9,3.6,3.4,1.8,3.6,3.5,1.8,4.4,3.6,1.83
5941,4769,4769,2011/2012,12,29-Oct-11,1019543,9836,8592,2,3,4.2,3.3,1.91,3.9,3.3,1.95,3.4,3.2,2,3.75,3.2,1.83,4.33,3.1,1.95,4.75,3.3,1.91
2887,1729,1729,2011/2012,10,29-Oct-11,1024712,8659,8650,0,2,4,3.3,2,3.8,3.3,2.05,3.3,3.3,2,3.75,3.5,2,3.75,3.1,2.1,4,3.4,2.05
18594,17642,17642,2011/2012,9,29-Oct-11,1042894,10215,10264,0,0,3.75,3.25,2.05,3.75,3.2,2,3.3,3,2.1,3.5,3.2,1.91,3.8,3.2,1.95,4,3.3,2
5939,4769,4769,2011/2012,12,29-Oct-11,1019539,8576,9827,0,2,3.6,3.1,2.15,3.5,3.25,2.1,3.2,3.2,2.1,3.2,3.2,2,4,3,2.1,4,3.25,2.15
8750,7809,7809,2011/2012,11,29-Oct-11,1030004,10269,9789,1,1,3.3,3.3,2.2,3.25,3.5,2.2,2.75,3.3,2.3,3.2,3.4,2.2,3.3,3.3,2.2,3.4,3.5,2.2
20404,19694,19694,2011/2012,13,29-Oct-11,1024372,8457,9938,1,4,3.3,3.3,2.2,3,3.3,2.25,2.8,3.1,2.3,3,3.4,2.3,3.2,3.2,2.3,3.5,3.3,2.2
788,1,1,2011/2012,12,29-Oct-11,1032787,9998,9991,1,1,3,3.4,2.3,3,3.3,2.25,2.9,3.2,2.2,2.75,3.25,2.2,3.1,3.2,2.2,3.1,3.6,2.25
11409,10257,10257,2011/2012,10,29-Oct-11,1083082,8530,9875,2,1,2.9,3.1,2.5,2.8,3.2,2.5,2.7,3.2,2.4,2.8,3.2,2.5,3,3,2.5,3,3.12,2.62
20406,19694,19694,2011/2012,13,29-Oct-11,1024377,8066,9927,2,3,2.8,3.2,2.5,2.85,3.2,2.4,3.1,3.2,2.1,3,3.25,2.38,2.8,3.1,2.6,2.88,3.4,2.5
2888,1729,1729,2011/2012,10,29-Oct-11,1024718,8528,9879,0,2,2.88,3.25,2.5,2.9,3.2,2.45,2.6,3.2,2.5,2.8,3.3,2.5,2.9,3.1,2.5,3.12,3.3,2.5
8748,7809,7809,2011/2012,11,29-Oct-11,1029997,9905,8697,1,3,2.7,3.4,2.5,2.7,3.6,2.5,2.5,3.35,2.5,2.7,3.4,2.5,2.7,3.1,2.7,2.75,3.6,2.62
11414,10257,10257,2011/2012,10,29-Oct-11,1083087,8686,8564,2,3,2.75,3.2,2.6,2.8,3.25,2.6,2.6,3.05,2.6,2.7,3.2,2.6,3,3,2.5,3,3.25,2.6
785,1,1,2011/2012,12,29-Oct-11,1032784,1773,9993,3,2,2.6,3.4,2.6,2.55,3.2,2.65,2.5,3.2,2.5,2.38,3.3,2.5,2.5,3.2,2.62,2.75,3.4,2.5
5942,4769,4769,2011/2012,12,29-Oct-11,1019545,4087,8583,3,1,2.6,3.1,2.8,2.75,3.1,2.6,2.6,3.05,2.6,2.5,3.1,2.5,2.7,3,2.8,2.75,3,3
14214,13274,13274,2011/2012,11,29-Oct-11,1028583,8611,8640,2,2,2.4,3.4,2.8,2.4,3.3,3,2.4,3.15,2.65,2.25,3.3,2.62,2.38,3.3,2.7,2.4,3.5,2.88
11411,10257,10257,2011/2012,10,29-Oct-11,1083084,8636,9885,1,2,2.5,3.2,2.88,2.45,3.2,2.9,2.3,3.2,2.8,2.6,3.1,2.8,2.7,3,2.8,2.62,3.2,3
5940,4769,4769,2011/2012,12,29-Oct-11,1019541,8521,8689,3,1,2.6,3,2.9,2.75,3,2.65,2.55,3,2.7,2.5,3,2.6,2.7,3,2.8,2.75,3,3
20407,19694,19694,2011/2012,13,29-Oct-11,1024379,8467,9800,0,1,2.3,3.2,3.1,2.45,3,2.95,2,3.2,3.3,2.1,3.3,3.5,2.4,3.1,3.1,2.4,3.2,3.2
8752,7809,7809,2011/2012,11,29-Oct-11,1030011,8721,8177,2,3,2.2,3.4,3.2,2.1,3.5,3.25,2,3.3,3.3,2.05,3.5,3.4,2.3,3.3,3.1,2.25,3.5,3.4
784,1,1,2011/2012,12,29-Oct-11,1032783,10000,9984,1,1,2.1,3.4,3.4,2.2,3.4,3,2.2,3.2,2.9,2.1,3.3,2.88,2.2,3.3,3,2.1,3.5,3.5
786,1,1,2011/2012,12,29-Oct-11,1032785,9994,8571,1,4,2.1,3.3,3.5,2.15,3.25,3.25,2.1,3.2,3.1,2,3.2,3.2,2,3.3,3.5,2.1,3.25,3.75
2884,1729,1729,2011/2012,10,29-Oct-11,1024695,8472,10252,2,2,2.1,3.3,3.6,2.15,3.4,3.5,2.15,3.2,3.1,2.2,3.3,3.3,2.25,3.2,3.3,2.15,3.3,3.75
2885,1729,1729,2011/2012,10,29-Oct-11,1024700,10003,8559,3,1,2.1,3.3,3.6,2.05,3.4,3.5,2.1,3.3,3.1,2.1,3.4,3.5,2.15,3.2,3.5,2.1,3.4,3.8
8753,7809,7809,2011/2012,11,29-Oct-11,1030013,9788,9904,2,1,2,3.4,3.75,2.05,3.5,3.4,2.1,3.2,3.2,2,3.5,3.6,2.1,3.3,3.5,2.05,3.5,3.8
22683,21518,21518,2011/2012,11,29-Oct-11,1051754,10205,8370,2,0,2,3.4,3.75,2.05,3.3,3.9,2,3.3,3.3,1.95,3.5,3.75,2.1,3.2,3.6,2.05,3.4,4
8746,7809,7809,2011/2012,11,29-Oct-11,1029992,10189,8226,3,1,1.95,3.3,4,1.91,3.5,3.8,1.8,3.4,4,1.83,3.5,4.33,2,3.4,3.75,1.95,3.6,4
787,1,1,2011/2012,12,29-Oct-11,1032786,8203,10001,1,0,1.91,3.5,4,1.91,3.4,3.8,1.9,3.3,3.5,1.83,3.4,3.5,1.91,3.3,3.75,1.91,3.6,4
2882,1729,1729,2011/2012,10,29-Oct-11,1024686,9850,8655,3,3,1.91,3.6,4,1.88,3.5,4,1.95,3.3,3.6,2,3.5,3.75,2,3.2,4,1.95,3.6,4
781,1,1,2011/2012,12,29-Oct-11,1032780,8342,9987,4,5,1.75,3.6,4.75,1.8,3.4,4.33,1.75,3.3,4.1,1.67,3.4,4.33,1.8,3.4,4,1.73,3.8,4.75
20405,19694,19694,2011/2012,13,29-Oct-11,1024374,9860,8597,0,1,1.73,3.5,5,1.7,3.4,5,1.75,3.3,4.2,1.8,3.5,4.5,1.8,3.25,5,1.7,3.6,5.5
14213,13274,13274,2011/2012,11,29-Oct-11,1028582,10228,10217,4,0,1.57,4,5.5,1.6,3.8,5.25,1.65,3.4,4.5,1.62,3.6,4.33,1.57,4.2,4.6,1.62,4,5.4
2879,1729,1729,2011/2012,10,29-Oct-11,1024671,8455,9825,3,5,1.62,4,5.5,1.62,3.9,5,1.6,3.6,5,1.62,3.6,6,1.67,3.5,5.5,1.62,4,6
5943,4769,4769,2011/2012,12,29-Oct-11,1019549,9748,9853,2,0,1.62,3.6,6,1.53,3.8,6.5,1.55,3.7,5.4,1.53,3.5,5.5,1.67,3.4,6,1.62,3.8,7
5944,4769,4769,2011/2012,12,29-Oct-11,1019552,10249,8481,2,0,1.57,3.75,6.25,1.55,3.7,6.5,1.65,3.5,4.6,1.53,3.5,5.5,1.62,3.4,6.5,1.57,3.8,7
22685,21518,21518,2011/2012,11,29-Oct-11,1051756,10267,8305,3,1,1.44,4.33,7,1.48,4,7,1.45,3.9,6.5,1.44,4.33,6.5,1.53,3.75,7,1.53,4.33,7
5946,4769,4769,2011/2012,12,29-Oct-11,1019558,9847,7819,4,2,1.33,4.5,10.5,1.38,4.33,8.75,1.35,4.5,7.3,1.29,4.5,8,1.4,4.2,9,1.4,4.6,10.5
20403,19694,19694,2011/2012,13,29-Oct-11,1024370,9925,10251,0,0,1.22,6,13,1.2,5.75,13.5,1.2,5.2,11,1.2,6.5,15,1.25,5.5,12,1.22,6.5,13
18595,17642,17642,2011/2012,9,29-Oct-11,1042895,9772,2033,2,1,1.18,6.5,16,1.18,6.25,14,1.2,5,12,1.14,6,13,1.17,6,15,1.18,6.5,17
8745,7809,7809,2011/2012,11,29-Oct-11,1029990,9823,8165,4,0,1.17,7,16,1.18,7,12.5,1.2,5.5,12,1.17,7,15,1.2,6,15,1.18,7.5,19
2881,1729,1729,2011/2012,10,29-Oct-11,1024682,8456,8602,3,1,1.17,7,19,1.15,7,17.5,1.17,5.8,13,1.17,7,17,1.18,6.5,15,1.17,8,21
22687,21518,21518,2011/2012,11,29-Oct-11,1051758,8634,8661,5,0,1.06,11,34,1.07,10.5,26,1.11,7.3,15,1.09,9.5,21,1.1,8,34,1.08,12,34
18597,17642,17642,2011/2012,9,30-Oct-11,1042897,4064,9768,0,2,7.5,3.8,1.5,7.5,3.9,1.45,7,3.6,1.45,5.5,3.3,1.57,7,4,1.44,7.5,4,1.5
783,1,1,2011/2012,12,30-Oct-11,1032782,9997,9985,1,1,4.5,3.75,1.75,4.6,3.6,1.7,3.8,3.3,1.8,4.33,3.6,1.62,4.5,3.5,1.7,4.5,3.75,1.8
14215,13274,13274,2011/2012,11,30-Oct-11,1028584,8526,8277,0,1,3.5,3.6,2,3.4,3.3,2.05,3.2,3.3,2,3.25,3.4,1.91,3.3,3.4,1.91,3.8,3.6,1.95
14218,13274,13274,2011/2012,11,30-Oct-11,1028587,9791,10229,0,1,3.3,3.5,2.1,3.5,3.35,2,3.7,3.3,1.85,3.75,3.5,1.73,3.5,3.5,1.91,3.5,3.4,2.15
5948,4769,4769,2011/2012,12,30-Oct-11,1019564,9873,8639,0,0,3.2,3.2,2.3,3.4,3.2,2.15,2.8,3.2,2.3,3,3,2.2,3.3,3.1,2.3,3.4,3.2,2.4
22680,21518,21518,2011/2012,11,30-Oct-11,1051751,9869,8315,1,1,2.6,3.2,2.75,2.55,3.2,2.75,2.5,3.3,2.5,2.62,3.25,2.62,2.7,3.1,2.7,2.75,3.3,2.75
22679,21518,21518,2011/2012,11,30-Oct-11,1051750,8696,8603,1,0,2.6,3.2,2.75,2.55,3.25,2.7,2.4,3.2,2.7,2.6,3.2,2.7,2.5,3.2,2.8,2.62,3.3,2.88
14216,13274,13274,2011/2012,11,30-Oct-11,1028585,8674,10235,6,0,2.4,3.5,2.75,2.35,3.3,3.1,2.2,3.3,2.8,2.38,3.3,2.5,2.25,3.4,2.8,2.3,3.4,3.1
11407,10257,10257,2011/2012,10,30-Oct-11,1083080,9857,8524,3,1,2.5,3.2,2.88,2.5,3.15,2.85,2.4,3.1,2.8,2.62,3.2,2.62,2.7,3,2.8,2.62,3.2,3
11408,10257,10257,2011/2012,10,30-Oct-11,1083081,8529,8543,0,3,2.5,3.2,2.88,2.55,3.2,2.75,2.6,3.05,2.6,2.5,3.2,2.8,2.5,3,3,2.62,3.2,3
5947,4769,4769,2011/2012,12,30-Oct-11,1019560,9941,9851,1,0,2.5,3,3,2.45,3.1,3.1,2.3,3.1,2.9,2.38,2.88,2.8,2.4,3,3.2,2.5,3,3.3
14217,13274,13274,2011/2012,11,30-Oct-11,1028586,8464,9908,3,1,2.25,3.4,3.1,2.3,3.25,2.95,2.2,3.2,2.9,2.25,3.3,2.62,2.2,3.25,2.8,2.25,3.5,3.1
22678,21518,21518,2011/2012,11,30-Oct-11,1051749,8371,8581,2,0,2.3,3.2,3.2,2.4,3.1,3.2,2.45,3.2,2.65,2.4,3.3,2.88,2.4,3.1,3.1,2.4,3.25,3.2
11412,10257,10257,2011/2012,10,30-Oct-11,1083085,9888,6269,1,1,2.2,3.3,3.3,2.2,3.2,3.3,2.1,3.2,3.2,2.2,3.2,3.3,2.25,3,3.5,2.25,3.3,3.5
18601,17642,17642,2011/2012,9,30-Oct-11,1042901,9771,10238,2,0,2.2,3.2,3.4,2.25,3.1,3.2,2.3,3,2.9,2.1,3,3.2,2.15,3.1,3.3,2.15,3.2,3.75
5945,4769,4769,2011/2012,12,30-Oct-11,1019555,9831,9874,1,1,2.2,3.2,3.4,2.25,3.2,3.4,2.2,3.1,3.1,2.1,3,3.2,2.2,3.1,3.5,2.2,3.2,3.8
18600,17642,17642,2011/2012,9,30-Oct-11,1042900,10214,10211,2,1,2.15,3.1,3.6,2.15,2.95,3.6,2,3.1,3.4,2,3,3.4,2.1,2.88,3.75,2.1,3.1,4
11415,10257,10257,2011/2012,10,30-Oct-11,1083088,8551,8533,4,1,2.1,3.2,3.6,2.15,3.15,3.45,2.1,3.1,3.3,2.2,3.1,3.4,2.25,3,3.5,2.2,3.12,3.8
11410,10257,10257,2011/2012,10,30-Oct-11,1083083,8535,10233,1,0,2,3.2,4,2,3.35,3.65,1.9,3.2,3.8,2,3.3,3.75,2,3.3,3.8,2.05,3.3,4.2
18599,17642,17642,2011/2012,9,30-Oct-11,1042899,7844,7841,2,1,2,3.2,4,1.95,3.2,3.9,1.9,3.1,3.8,1.91,3,3.75,1.95,3.2,3.8,1.95,3.25,4.33
8747,7809,7809,2011/2012,11,30-Oct-11,1029995,9790,8350,1,1,1.91,3.4,4,1.88,3.5,4,1.9,3.3,3.7,1.91,3.4,4,1.91,3.3,4.2,1.91,3.6,4.2
8751,7809,7809,2011/2012,11,30-Oct-11,1030008,8722,8406,3,0,1.91,3.5,4,1.85,3.7,3.9,1.85,3.4,3.8,1.91,3.6,3.75,2,3.3,3.8,2,3.6,4
11413,10257,10257,2011/2012,10,30-Oct-11,1083086,10167,9880,2,0,1.8,3.25,5,1.82,3.25,4.65,1.8,3.3,4.2,1.77,3.3,5,1.8,3.2,5,1.83,3.4,5
22686,21518,21518,2011/2012,11,30-Oct-11,1051757,9864,8558,2,1,1.73,3.5,5,1.75,3.5,4.75,1.7,3.5,4.4,1.73,3.6,4.6,1.83,3.2,5,1.85,3.4,5
11416,10257,10257,2011/2012,10,30-Oct-11,1083089,8600,8540,1,0,1.67,3.6,5.5,1.7,3.6,4.85,1.7,3.4,4.6,1.73,3.5,5,1.73,3.3,5.5,1.73,3.6,5.5
22682,21518,21518,2011/2012,11,30-Oct-11,1051753,9906,8394,3,1,1.4,4.5,8,1.42,4.33,7.5,1.45,3.9,6.5,1.44,4.33,7,1.44,4,8,1.44,4.6,8
2886,1729,1729,2011/2012,10,30-Oct-11,1024707,8586,10172,3,1,1.36,4.75,9,1.34,4.75,9,1.4,4.1,7,1.36,4.6,9,1.4,4.5,8,1.4,5,9
782,1,1,2011/2012,12,30-Oct-11,1032781,8635,9989,4,0,1.18,6.5,16,1.18,6,15,1.17,5.5,11,1.14,6,13,1.2,5.5,13,1.2,6.5,17
2883,1729,1729,2011/2012,10,31-Oct-11,1024692,10194,10261,1,3,2.1,3.2,3.8,2.1,3.25,3.75,2.2,3.2,3,2.2,3.3,3.3,2.2,3.1,3.5,2.15,3.3,3.75
22684,21518,21518,2011/2012,11,31-Oct-11,1051755,8302,7878,1,2,1.4,4.5,8,1.37,4.5,8.5,1.33,4.6,7.8,1.4,4.33,8,1.4,4.2,9,1.4,4.6,9
18598,17642,17642,2011/2012,9,1-Nov-11,1042898,9764,10212,0,0,3,3.2,2.4,2.9,3,2.5,2.6,3.05,2.6,2.7,3,2.38,2.9,3.1,2.38,3.1,3.1,2.5
18373,17642,17642,2011/2012,10,4-Nov-11,1042905,6403,7844,1,5,2.88,3.2,2.5,3,3,2.4,2.5,3,2.7,2.62,3.1,2.38,2.62,3.2,2.5,3,3.2,2.5
8758,7809,7809,2011/2012,12,4-Nov-11,1030032,9905,10269,3,1,2.5,3.4,2.7,2.65,3.5,2.6,2.65,3.3,2.4,2.62,3.3,2.62,2.5,3.4,2.7,2.5,3.4,2.88
14219,13274,13274,2011/2012,12,4-Nov-11,1028588,9839,10218,0,0,1.57,4,5.5,1.67,3.8,4.6,1.65,3.3,4.4,1.67,3.4,4.33,1.57,3.75,4.6,1.62,3.8,5.4
791,1,1,2011/2012,13,4-Nov-11,1032790,9991,8203,6,2,1.44,4.2,7.5,1.42,4.33,7,1.4,3.9,6,1.4,4,6.5,1.4,4.5,6.5,1.4,4.6,7.5
18372,17642,17642,2011/2012,10,5-Nov-11,1042904,2033,9773,0,0,11,4.5,1.33,10,4.75,1.3,8.5,4.4,1.3,10,5,1.22,10,4.5,1.3,12,5.4,1.29
2897,1729,1729,2011/2012,11,5-Nov-11,1024773,10172,8456,2,3,10,5,1.33,8.5,5,1.33,7.8,4.6,1.33,9,5,1.33,8,4.5,1.4,10,5,1.36
2891,1729,1729,2011/2012,11,5-Nov-11,1024737,8655,8455,0,1,7.5,4.33,1.44,7,4.5,1.42,7,4.1,1.4,7,4.33,1.44,7,4,1.5,7.5,4.6,1.44
11424,10257,10257,2011/2012,11,5-Nov-11,1083098,6269,8686,0,2,4,3.4,1.91,3.7,3.3,2,3.3,3.3,2,3.8,3.3,1.95,3.8,3.3,2,4,3.6,2
14222,13274,13274,2011/2012,12,5-Nov-11,1028591,10219,8674,1,1,3.1,3.4,2.25,3,3.5,2.15,3.1,3.2,2.1,2.75,3.25,2.2,3,3.5,2.1,3.12,3.5,2.15
22692,21518,21518,2011/2012,12,5-Nov-11,1051763,8661,8302,0,0,3,3.2,2.38,2.95,3.3,2.45,2.75,3.2,2.35,2.9,3.25,2.4,2.88,3.25,2.45,3.1,3.25,2.5
22693,21518,21518,2011/2012,12,5-Nov-11,1051764,8581,10267,0,2,3,3.25,2.38,3,3.3,2.4,2.65,3.3,2.4,2.9,3.25,2.38,2.9,3.25,2.4,3.12,3.4,2.4
20413,19694,19694,2011/2012,14,5-Nov-11,1024399,9800,9860,0,0,2.88,3.3,2.4,3,3,2.4,2.8,3.1,2.3,2.75,3.3,2.5,2.8,3.1,2.62,2.88,3.25,2.6
14220,13274,13274,2011/2012,12,5-Nov-11,1028589,9761,8277,1,0,2.7,3.4,2.5,2.45,3.3,2.7,2.5,3.2,2.5,2.5,3.3,2.38,2.7,3.5,2.3,2.62,3.4,2.5
14221,13274,13274,2011/2012,12,5-Nov-11,1028590,9803,10228,1,2,2.63,3.5,2.5,2.65,3.5,2.4,2.6,3.2,2.4,2.5,3.2,2.5,2.7,3.5,2.3,2.6,3.6,2.5
22694,21518,21518,2011/2012,12,5-Nov-11,1051765,8603,9864,0,0,2.63,3.25,2.63,2.65,3.2,2.65,2.6,3.2,2.5,2.62,3.3,2.6,2.7,3.25,2.6,2.62,3.3,2.75
795,1,1,2011/2012,13,5-Nov-11,1032794,10001,9994,2,4,2.3,3.25,3.1,2.5,3.3,2.65,2.3,3.2,2.7,2.25,3.3,2.62,2.3,3.2,2.9,2.3,3.4,3
8762,7809,7809,2011/2012,12,5-Nov-11,1030042,8177,9788,1,2,2.25,3.3,3.2,2.2,3.5,3.25,2.2,3.2,3,2.1,3.5,3.3,2.2,3.3,3.3,2.2,3.5,3.5
2896,1729,1729,2011/2012,11,5-Nov-11,1024765,10261,8668,2,1,2.25,3.25,3.3,2.2,3.3,3.4,2.15,3.2,3.1,2.25,3.25,3.2,2.38,3.2,3,2.3,3.4,3.3
20409,19694,19694,2011/2012,14,5-Nov-11,1024391,8597,8066,3,6,2.1,3.25,3.6,2.05,3.3,3.4,1.9,3.2,3.6,1.91,3.4,4,2.15,3.3,3.4,2.05,3.5,3.75
794,1,1,2011/2012,13,5-Nov-11,1032793,9989,1773,3,1,1.83,3.4,4.5,1.85,3.5,3.9,1.85,3.3,3.6,1.91,3.25,3.4,1.83,3.4,4,1.83,3.5,4.33
20408,19694,19694,2011/2012,14,5-Nov-11,1024388,10251,8457,0,1,1.8,3.5,4.5,1.72,3.7,4.4,1.75,3.3,4.2,1.73,3.75,4.5,1.83,3.4,4.5,1.75,3.8,4.75
